NODE JS DEVELOPER,"Ahmedabad, Gujarat",Dasinfomedia,https://in.indeed.com/cmp/Das-Infomedia?campaignid=mobvjcmp&from=mobviewjob&tk=1i50h9v0okhf4801&fromjk=41b649ec057f566f,Fresher,"Location :
Ahmedabad
Industry :
IT
Description :
Dasinfomedia is a leading IT company located in Ahmedabad and US based. We are urgently seeking to fill the key position of PHP developer.
Ideal candidates for this position should possess one or all of the expertise below:
Skill required in full stack developer experience in Node.JS and react js
Proficient knowledge of a backend programming language and an in-depth understanding of web development.
Strong with Node.js and Express framework.
Good understanding of server-side CSS pre-processors.
Proven experience creating user authentication and authorization between multiple systems servers, and environments.
Capability to integrate multiple data sources and databases into one system. MongoDB experience is must.
Ability to setup, administer of backups, data migration, transformation, and scripting.
Strong in developing API development and management.
Integration of third-party applications.
Education Requirements :
Only BE, MSC IT and MCA Fresher/graduates should Apply
Experience Requirements :
Fresher
Qualification :
Ability to work in a team environment with members of varying skill levels.
Highly Motivated
Learns Quickly
Incentives :
Performance-based annual bonus plan, project-completion bonuses
If interested in this position, please email us your resume to Email:
hr1@dasinfomedia.com"
PHP Laravel Developer,"Ellis Bridge, Ahmedabad, Gujarat",Hupp Technologies,https://in.indeed.com/cmp/Hupp-Technologies-3?campaignid=mobvjcmp&from=mobviewjob&tk=1i50ha0i4h30m800&fromjk=51151dcd25899c3f,"₹25,000 - ₹40,000 a month","Job Description :
1) Must have experince 2 to 3 year as PHP Developer.
2) Should have sound Experience in PHP
3) Knowledge on Laravel, core php, etc Framework.
4) Good Understanding of OOPS concepts.
5) Good Knowledge on JavaScript, HTML, CSS, MySQL, AJAX, JQuery etc.
Job Type: Full-time
Pay: ₹25,000.00 - ₹40,000.00 per month
Benefits:
Health insurance
Provident Fund
Schedule:
Day shift
Monday to Friday
Work Location: In person
Application Deadline: 31/08/2024"
Jr. Laravel Developer,"Navrangpura, Ahmedabad, Gujarat",Nyusoft Solutions LLP,https://in.indeed.com/cmp/Nyusoft-Solutions-LLP-3?campaignid=mobvjcmp&from=mobviewjob&tk=1i50ha2jpkhf4801&fromjk=14367f6eebd0414e,"₹30,000 - ₹40,000 a month","Job Title:
Jr. Laravel Developer
Job Summary:
We are looking for a motivated Junior Laravel Developer to join our dynamic team.
Position Type:
Full - Time
Experience Level:
2 – 3 Years
Qualifications
: Any Graduate
Job Summary
: We are looking for a talented and motivated Junior Laravel Developer to join our growing team. As a Junior Laravel Developer, you will be responsible for building robust and scalable web applications using the Laravel PHP framework.
Responsibilities
:
Develop and maintain RESTful APIs for seamless communication between frontend and backend systems.
Design and implement database schemas using MySQL, Postgres, or other relational databases.
Build modular and reusable components and libraries to streamline development processes.
Work with frontend developers to integrate backend functionality with Vue.js components.
Implement state management solutions to manage application data efficiently.
Skills
:
Proficient understanding of object-oriented programming (OOP) concepts.
Solid understanding of RESTful APIs and API design principles.
Familiarity with the Vue.js ecosystem, including Vuex for state management.
Experience working with version control systems, such as Git.
About Company
:
Nyusoft Solutions LLP is a Software development organization with a highly dynamic team of 50+ skilled Designers, Developers, Quality Analysts, Business Analysts and Project managers. At Nyusoft Solutions, we have set a benchmark in the minds of our customers for delivering quality solutions. We believe in breaking the stereotypes and constantly strive to deliver better quality with each delivery.
Currently, we have our team based in India, USA and Australia. We have served customers across the globe and we have a strong customer base in many countries including India, Australia, UK, USA, Ireland, Canada, Philippines, and others. We have worked on 500+ projects across industries. Our works speaks for itself, https://www.nyusoft.com/portfolio/
For more details:
www.nyusoft.com
Email:
hr@nyusoft.com
Contact:
9824253991
Job Types: Full-time, Permanent
Pay: ₹30,000.00 - ₹40,000.00 per month
Benefits:
Flexible schedule
Health insurance
Life insurance
Paid sick time
Paid time off
Provident Fund
Work from home
Location Type:
In-person
Schedule:
Day shift
Monday to Friday
Ability to commute/relocate:
Navrangpura, Ahmedabad, Gujarat: Reliably commute or planning to relocate before starting work (Preferred)
Experience:
total work: 1 year (Preferred)
Work Location: In person"
Web Developer,"Ahmedabad, Gujarat",Dweck Enterprise (Humbee Design Studio),https://in.indeed.com/cmp/Dweck-Enterprise?campaignid=mobvjcmp&from=mobviewjob&tk=1i50ha3jtkdqa800&fromjk=c07b0e7d4105f02e,"₹10,000 - ₹40,000 a month","We are seeking a highly skilled and creative Web Designer to join our team.
As a Web Designer, you will be responsible for designing, developing, and maintaining visually stunning, responsive websites that provide an excellent user experience. You will work closely with our team of developers and project managers to create websites that meet the needs of our clients and exceed their expectations.
Key Responsibilities:
Designing and developing visually stunning, responsive websites using HTML, CSS, and JavaScript.
Collaborating with project managers and developers to create websites that meet the needs of our clients.
Creating wireframes, mockups, and prototypes to communicate design ideas to stakeholders.
Optimizing websites for maximum speed, scalability, and accessibility.
Conducting usability testing to ensure an excellent user experience.
Staying up-to-date with emerging web design trends and technologies.
Qualifications:
A degree in web design, computer science, or a related field.
At least 3 years of experience in web design and development.
Strong proficiency in HTML, CSS, and JavaScript.
Experience with responsive design and mobile-first development.
Excellent understanding of web design principles and user experience.
Ability to create wireframes, mockups, and prototypes using design tools such as Sketch, Figma, or Adobe XD.
Excellent communication skills and ability to work in a team.
If you are a talented Web Designer with a passion for creating visually stunning and user-friendly websites, we would love to hear from you. Please submit your resume, portfolio, and a cover letter outlining your qualifications and experience.
Job Types: Full-time, Fresher, Internship
Pay: ₹10,000.00 - ₹40,000.00 per month
Schedule:
Day shift
Supplemental Pay:
Yearly bonus
Experience:
HTML5: 1 year (Preferred)
CSS: 1 year (Preferred)"
Hiring | PHP Developer | Ahmedabad,"Satellite, Ahmedabad, Gujarat",Parex Technologies,https://in.indeed.com/cmp/Parex-Technologies?campaignid=mobvjcmp&from=mobviewjob&tk=1i50ha4j8khdr800&fromjk=c6447509cb18bfc5,Full-time,"Experience Required: 2 to 6 Years
Location: Ahmedabad
Full time Work From Office
Ahmedabad based candidates can only apply.
Job Description:
Develop, record, and maintain cutting-edge web-based PHP applications for the company.
Build innovative, state-of-the-art applications and collaborate with the User Experience (UX) team
Ensure HTML, CSS, and shared JavaScript is valid and consistent across applications
Prepare and maintain all applications utilizing standard development tools
Utilize backend data services and contribute to increasing existing data services API
Lead the entire web application development life cycle right from concept stage to delivery and post-launch support
Convey effectively with all task progress, evaluations, suggestions, schedules along with technical and process issues
Document the development process, architecture, and standard components
Coordinate with co-developers and keeps project manager well informed of the status of development effort and serves as a liaison between development staff and project manager.
Interested candidates can share their Resumes on mita@parextech.com or can call on 8160543327
Job Type: Full-time
Schedule:
Day shift
Application Question(s):
Your Current Location ?
Education:
Master's (Preferred)
Experience:
PHP: 1 year (Preferred)
Work Location: In person"
PHP Developer (CorePHP and/or Codeigniter),"Satellite, Ahmedabad, Gujarat",Hidden Brains,https://in.indeed.com/cmp/Hidden-Brains?campaignid=mobvjcmp&from=mobviewjob&tk=1i50ha5k5khem800&fromjk=2d2ce27969feee89,Full-time,"1Years
Relevant Experience
3Years
Total Experience
FullTime
Job Type
5
No. of Openings
Strong experience on CorePHP, MVC Framewokrs (CI Preferred), MYSQL & Javascript skills.
Excellent communication and inter-personal skills.
Effective Client Communication on International Projects is most preferred.
Pro-active & responsible in approach.
Good Analytical and Problem Solving abilities.
Ability to work on Multiple Projects with multiple deadlines.
Responsibilities
Previous experience in development of high-end web applications in PHP, MYSQL and AJAX.
Strong understanding of W3C compliant HTML and CSS code.
Strong PHP skills, both in scripting and object orientation (OOPS).
Strong knowledge of MySQL databases, including their construction, stored procedures, triggers and performance management.
Good working knowledge on CORE PHP along with any of the MVC Frameworks like.
CodeIgniter, Cakephp, Zend, YII.
Solid Linux background (Ubuntu or CentOS preferred).
Working knowledge shopping cart development with shipping, and Payment Gateway.
Integration for E-commerce websites.
Should have excellent database design and implementation skills.
Strong knowledge of JavaScript and JavaScript frameworks, preferably jQuery.
Previous use of a version control system (Git or SVN).
Minimum Qualifications
BCA / B.E./ B.Tech / MCA / M.Tech / Equivalent
Preferred Qualifications
Certification in relevant technologies would be preferred."
Full Stack Developer,"Ahmedabad, Gujarat",ixceed solutions,https://in.indeed.com/cmp/Ixceed-Solutions?campaignid=mobvjcmp&from=mobviewjob&tk=1i50ha6mn2crh002&fromjk=993701fe2a7f7db4,"₹8,00,000 - ₹10,00,000 a year","Role: Full-stack developer
Location: Ahmedabad
Type: Onsite
Job Description:
Requirement
Minimum 3 years of experience in React.js development.
Proficiency in HTML, CSS, and modern CSS frameworks (Bootstrap, Foundation, or Tailwind CSS).
Strong understanding of JavaScript (ES6+), including DOM manipulation and event handling.
Experience with state management libraries (Redux, Vuex).
Proficiency in Node.js for back-end development.
Knowledge of PHP is a plus.
Solid experience with SQL databases (MySQL).
Strong understanding of RESTful services and API design.
Familiarity with version control systems (Git).
Experience with package managers (npm, Yarn, Composer).
Job Type: Permanent
Pay: ₹800,000.00 - ₹1,000,000.00 per year
Schedule:
Day shift
Experience:
React.js: 3 years (Required)
HTML, CSS: 3 years (Required)
JavaScript (ES6+): 3 years (Required)
Redux, Vuex: 2 years (Required)
MySQL/SQL: 2 years (Required)
API design: 2 years (Required)
Npm, Yarn, Composer: 2 years (Required)
Total: 4 years (Required)
Work Location: In person"
PHP DEVELOPER,"Prahlad Nagar, Ahmedabad, Gujarat",CodeCaste Pvt Ltd,https://in.indeed.com/cmp/Codecaste-Pvt-Ltd-3?campaignid=mobvjcmp&from=mobviewjob&tk=1i50ha7p2kheu800&fromjk=dccfc960ec5d5a5e,"From ₹12,000 a month","Work Mode - On site
Bond - Yes (1 Year Agreement)
Experience Require - Fresher
Joining - Within 1 week
CTC offered - Upto 12K/Month
Responsibilities:
Developing and maintaining websites using PHP, MySQL, and other relevant technologies.
Should have great knowledge of object oriented PHP programming
Writing clean, efficient, and well-documented code.
Collaborating with the development team to design and implement new features.
Will be building websites using frameworks like Wordpress, Laravel, Shopify etc
Troubleshooting and debugging website issues.
Participating in code reviews and providing feedback.
Requirements:
Bachelor's degree in Computer Science or a related field.
Strong understanding of PHP, MySQL, and HTML/CSS.
Good problem-solving and analytical skills.
Ability to work effectively in a team environment.
Job Type: Full-time
Pay: From ₹12,000.00 per month
Schedule:
Day shift
Work Location: In person"
Jr. PHP Developer,"Satellite, Ahmedabad, Gujarat",TechnoBrains Business Solutions LLP,https://in.indeed.com/cmp/Technobrain-IT-Solution-Pvt-Ltd?campaignid=mobvjcmp&from=mobviewjob&tk=1i50ha950khj4802&fromjk=ab31f0b98bef4937,"₹20,000 - ₹40,000 a month","Role Description
This is a full-time on-site role for a PHP Developer. The PHP Developer will be responsible for back-end and front-end web development, programming, web design, and other web development tasks as assigned by the team lead.
Experience: 1 to 3 Years
Location: Satellite, Ahmedabad (WFO)
Job Description:
-Proficiency in Core PHP, Laravel, React.js, WordPress and Python.
-Strong experience in developing and maintaining web applications.
-Capable of working on both frontend and backend development.
-Familiarity with databases (e.g., MySQL, MongoDB) and RESTful APIs.
-Strong problem-solving skills and the ability to work independently or as part of a team.
-Excellent communication skills and the ability to collaborate effectively with cross-functional teams.
Job Type: Permanent
Pay: ₹20,000.00 - ₹40,000.00 per month
Location Type:
In-person
Schedule:
Day shift
Education:
Bachelor's (Preferred)
Experience:
Laravel: 1 year (Preferred)
Python: 1 year (Preferred)
Work Location: In person"
Jr. PHP developer,"Satellite, Ahmedabad, Gujarat",Netcluse Technologies P. LTD,https://in.indeed.com/cmp/Netcluse-Technologies-P.-Ltd?campaignid=mobvjcmp&from=mobviewjob&tk=1i50haaankhem804&fromjk=4ded7916e7e1c2b6,"Up to ₹3,20,000 a year","Job Description
· Produce PHP, Laravel, CI, Java Script, Jquery, HTML, and other programming languages.
· Identify and resolve CSS, HTML, and scripting compatibility issues
across several platforms and browsers.
· Maintain and constantly updating company’s website.
· Creating efficient PHP modules and writing backend code.
· Should be able to understand program flow chart, programming methods and documentation procedure.
· Maintaining existing codebase, to include troubleshooting bugs and adding new features.
· Collaborating with designers to provide a superior user experience
· Troubleshooting application and code issues
Additional Qualifications and Skills Desired
· BCA / BSC IT / BE / ME in computer science.
· Responsive design concept.
· Unit testing.
· MVC framework Concept.
· Minimum 1 years of experience.
Job Type: Full-time
Pay: Up to ₹320,000.00 per year
Location Type:
In-person
Schedule:
Fixed shift
Night shift
Education:
Bachelor's (Preferred)
Experience:
PHP: 1 year (Preferred)
total work: 1 year (Preferred)
software development: 1 year (Preferred)
License/Certification:
PHP (Preferred)
Work Location: In person
Speak with the employer
+91 9429521724"
ANDROID DEVELOPER,"Ahmedabad, Gujarat",Dasinfomedia,https://in.indeed.com/cmp/Das-Infomedia?campaignid=mobvjcmp&from=mobviewjob&tk=1i50habp82i67000&fromjk=ebad13838c2aed8f,Fresher,"Location :
Ahmedabad
Industry :
IT
Description :
Dasinfomedia is a leading IT company located in Ahmedabad and US based. We are urgently seeking to fill the key position of PHP developer.
Ideal candidates for this position should possess one or all of the expertise below:
Skills required in JAVA , Android Studio, Android KTX and Kotlin
Skills required with PDF, Chart and Image libraries
Strong understanding of User interface for android
Proficient with REST/SOAP API integration
Proficient with Project collaboration and versioning tools like github, gitlab
Knowledge of PHP, MySQL is plus
Knowledge of HTML5 and CSS3 is plus
Experience with Firebase and Push notifications
Education Requirements:
Only BE, MSC IT and MCA Fresher/graduates should Apply
Experience Requirements :
Fresher
Qualification :
Ability to work in a team environment with members of varying skill levels.
Highly Motivated
Learns Quickly
Incentives :
Performance-based annual bonus plan, project-completion bonuses
If interested in this position, please email us your resume to Email:
hr1@dasinfomedia.com"
PHP/Laravel & WordPress Developer 0-2 years,"Ahmedabad, Gujarat",Goldengate Technolabs,https://in.indeed.com/cmp/Goldengate-Technolabs?campaignid=mobvjcmp&from=mobviewjob&tk=1i50hacsgk1cl803&fromjk=1eaa4fdd0efe7e51,"₹12,000 - ₹20,000 a month","Goldengate Technolabs is a leading
Web & App Development
Company based in India.
We are providing
Enterprise Software, Web & Mobile App Development
solutions in USA, UK, Canada
Candidates with prior experience in PHP , Laravel, WordPress Development, Full Stack PHP Developer can apply for this job.
Required Skills:
Experience in Laravel
Experience in WordPress
Strong experience in Core PHP
In-depth knowledge of HTML, CSS, JS
Good working experience in MySQL
LAMP development environment
We are looking for a 0-2 year experienced PHP, WordPress developer, as well as a PHP fresher.
Responsibilities and Duties
Code, develop, test, debug, and design features and portions of the software.
Be an initiator and a problem solver.
Write quality OOP code and refactor code as necessary.
Always come up with viable solutions and suggestions for the betterment of software.
Required Experience, Skills, and Qualifications
Must have a solid understanding of the object-oriented programming
Must have a solid understanding of WordPress CMS
Should have good experience with JavaScript, JQuery
Must be able to work independently.
Must be a fast learner and can implement new technologies effectively.
Must be a logical thinker and have analytical ability.
Must be able to understand complex requirements and provide solutions for them.
Always ready to face challenges prepared for new complexities
Job Types: Full-time, Permanent, Fresher, Internship
Contract length: 12 months
Pay: ₹12,000.00 - ₹20,000.00 per month
Benefits:
Paid sick time
Paid time off
Schedule:
Day shift
Supplemental Pay:
Commission pay
Overtime pay
Performance bonus
Yearly bonus
Ability to commute/relocate:
Ahmedabad, Gujarat: Reliably commute or planning to relocate before starting work (Required)
Education:
Bachelor's (Preferred)
Experience:
WordPress: 1 year (Required)
Work Location: In person"
Laravel Developer,"Ahmedabad, Gujarat",Sapphire Software Solutions,https://in.indeed.com/cmp/Sapphire-Pvt.-Ltd?campaignid=mobvjcmp&from=mobviewjob&tk=1i50hae18kdru800&fromjk=9b1beabf69a62b8b,"₹15,000 - ₹65,000 a month","Sapphire Software Solutions
is urgently hiring for Laravel Developer. Please find the description as mentioned below. Please note that this is NOT a remote/WFH opportunity.
Designation:
Laravel Developer
Experience:
1 - 5 Years
Location:
Ahmedabad, Gujarat
Desired Candidate Profile & Skillset:
Must have expertise in Laravel
Preferred to have experience in CodeIgniter, Core PHP & REST API.
Good to have knowledge of Angular/React/Node.js
Good understanding of MySQL Databases
Good knowledge of front-end technologies like JavaScript, jQuery, AJAX, HTML5, and CSS3
Understanding of MVC design patterns
Strong Knowledge of Software development life cycle
Must have knowledge of OOPS
Proficient understanding of code versioning tools, such as Git, SVN
Experience in integrating Payment Gateway and third-party PHP libraries is preferable
Should be an excellent communicator, both in writing and Verbal.
Should be ready to learn new technologies and take challenges
Should be an agile and quick problem solver
Interested candidates can apply by sharing their updated resume to schedule interviews!
Job Types: Full-time, Permanent
Pay: ₹15,000.00 - ₹65,000.00 per month
Schedule:
Day shift
Monday to Friday
Education:
Bachelor's (Preferred)
Experience:
total work: 1 year (Preferred)
software development: 1 year (Preferred)
Laravel: 1 year (Preferred)
Work Location: In person"
PHP Developer,"Ahmedabad, Gujarat",SetuBridge Technolabs,https://in.indeed.com/cmp/Setubridge-Technolabs?campaignid=mobvjcmp&from=mobviewjob&tk=1i50hafhn2e72000&fromjk=5892b23b2c726f3e,"₹15,000 - ₹65,000 a month","SetuBridge Technolabs is seeking a highly skilled and experienced PHP Developer to join our dynamic team. As a PHP Developer, you will play a critical role in designing, developing, and implementing scalable and robust PHP-based e-commerce solutions.
Responsibilities
A PHP Developer is responsible for designing, coding, and modifying websites and web applications. They collaborate with cross-functional teams to develop efficient and user-friendly solutions. Their tasks include writing clean, well-documented code, troubleshooting and debugging, and ensuring optimal performance. They integrate data storage and management systems, stay updated with emerging technologies, and contribute to the entire software development lifecycle. Additionally, PHP Developers ensure security and data protection, optimize applications for scalability, and maintain code integrity. Their role demands a strong grasp of PHP, web development, and problem-solving skills to create seamless online experiences.
Qualifications
Bachelor’s degree in Computer Science or a related field (or equivalent experience).
Minimum of 0 to 3 years of experience in php development, with a focus on backend development.
Experience in full life cycle project management
Skills
Strong problem-solving skills and ability to debug complex issues.
Excellent communication and teamwork skills.
Attention to detail and commitment to delivering high-quality work.
Job Type:
Full TimePart Time"
PHP Developer Job,"Ahmedabad, Gujarat",AxisTechnoLab,https://in.indeed.com/cmp/Axistechnolab?campaignid=mobvjcmp&from=mobviewjob&tk=1i50hagl6ic1r800&fromjk=68da4bb1972c834a,Fresher,"Position
: Jr.php Developer
Keyskills
: PHP, MySQL, HTML, JQuery, Ajax, XHTML, MVC, XML
Education
: B.E/B.Tech/MCA/BCA/ MSC-IT
Experince
: 1-6 Year(Fresher Can Apply)
Job Description :
Responsibilities :
Basic Knowledge of PHP MVC framework (CakePHP/CodeIgniter/Laravel) or any other framework.
Basic knowledge of developing and maintaining Data Base in MySQL (PHPMYADMIN).
Min. 1 project worked on CMS/ eCommerce platform like OS Commerce, Word Press, Drupal, Joomla, Magento, etc.
Basic Knowledge of JavaScript, Jquery, JSON, Ajax
Basic Knowledge of HTML, HTML 5, CSS, CSS3
Ability to lead project and meet deadline
Should have excellent coding skills
Should be motivated self starter and a very good team player
Good client communication skills"
NODE JS DEVELOPER,"Ahmedabad, Gujarat",Dasinfomedia,https://in.indeed.com/cmp/Das-Infomedia?campaignid=mobvjcmp&from=mobviewjob&tk=1i50hatnej6ve803&fromjk=41b649ec057f566f,Fresher,"Location :
Ahmedabad
Industry :
IT
Description :
Dasinfomedia is a leading IT company located in Ahmedabad and US based. We are urgently seeking to fill the key position of PHP developer.
Ideal candidates for this position should possess one or all of the expertise below:
Skill required in full stack developer experience in Node.JS and react js
Proficient knowledge of a backend programming language and an in-depth understanding of web development.
Strong with Node.js and Express framework.
Good understanding of server-side CSS pre-processors.
Proven experience creating user authentication and authorization between multiple systems servers, and environments.
Capability to integrate multiple data sources and databases into one system. MongoDB experience is must.
Ability to setup, administer of backups, data migration, transformation, and scripting.
Strong in developing API development and management.
Integration of third-party applications.
Education Requirements :
Only BE, MSC IT and MCA Fresher/graduates should Apply
Experience Requirements :
Fresher
Qualification :
Ability to work in a team environment with members of varying skill levels.
Highly Motivated
Learns Quickly
Incentives :
Performance-based annual bonus plan, project-completion bonuses
If interested in this position, please email us your resume to Email:
hr1@dasinfomedia.com"
PHP Developer,"Ahmedabad, Gujarat",Squad Technologies,https://in.indeed.com/cmp/Squad-Technologies-Pvt.-Ltd.?campaignid=mobvjcmp&from=mobviewjob&tk=1i50hauuukheu800&fromjk=92e0b457320fbacb,Full-time,"Detailed Job Description/Specification:
Skills and Experience Required in – PHP, MySQL strong database skills, HTML, CSS3, Bootstrap, jQuery, Responsive Design.
Sound knowledge of PHP, MYSQL, jQuery
Strong problem solving and analytical skills
Knowledge of Magento, WordPress, Drupal, OpenCart, CodeIgniter, Laravel, Zend, Symfony, Yii 2, Cake PHP will be a plus.
Candidate Profile:
Candidate must be B.E / MCA / MSc (Computers/IT). Full time degree Mandatory.
Interviews will be held at the aforementioned company address.
BENEFITS OF WORKING WITH SQUAD
TECHNOLOGIES
Professional
Learn from the experts around you to enhance your own offering.
Entry Level Hiring
Give yourself a head start in the race for a great career.
Internship
Use our Internship programs to discover IT and enhance your prospects.
Campus Commune
Engage with the spirit of the campus through a range of channels."
Laravel Developer,"Ahmedabad, Gujarat",Alliance International,https://in.indeed.com/cmp/Shining-Shiroes?campaignid=mobvjcmp&from=mobviewjob&tk=1i50hb0g5iaim803&fromjk=02d3a50661290256,"Up to ₹58,858.43 a month","*Job Description*
Discussing project aims with the client and development team
Designing and building web applications using Laravel.
Troubleshooting issues in the implementation and debug builds.
Working with front-end and back-end developers on projects.
Testing functionality for users and the backend.
Ensuring that integrations run smoothly.
Scaling projects based on client feedback.
Recording and reporting on work done in Laravel.
Maintaining web-based applications.
Presenting work in meetings with clients and management.
Experience working with PHP & Laravel Framework, performing unit testing, and managing APIs such as REST.
A solid understanding of application design using Laravel.
Knowledge of database design and querying using MySQL.
Proficiency in HTML/CSS and JavaScript.
Practical experience using the MVC architecture.
Problem-solving skills and critical mindset.
Great communication skills. The desire and ability to learn new things.
*Mandatory Skills*
Solid understanding of Laravel framework
MySQL & PostgreSQL
API Development & Integration
GIT, GIT Hub, GIT Lab, Bit Bucket, SVN
Job Type: Full-time
Pay: Up to ₹58,858.43 per month
Schedule:
Day shift
Education:
Bachelor's (Preferred)
Experience:
total work: 4 years (Preferred)
software development: 4 years (Preferred)
HTML5: 1 year (Preferred)
Work Location: In person
Application Deadline: 20/08/2024"
Laravel Developer,"Ambawadi, Ahmedabad, Gujarat",Intesols Private Limited,https://in.indeed.com/cmp/Intesols-P-Ltd-1?campaignid=mobvjcmp&from=mobviewjob&tk=1i50hb1gejbrd800&fromjk=851082de34d5609a,"₹25,000 - ₹50,000 a month","Intesols specializes in providing effective digital solutions for your business. We're a team of experts in all digital areas across creative, management, and technology working with over 600 businesses and brands in Australia. We strive to build partnerships with our clients and other agencies. Our goal is to provide intelligent and customized digital solutions to businesses. Whether it's web design, mobile apps, e-catalog, an e-commerce store, or online marketing we have some of the best talents at our disposal.
We will provide:
1. Freedom to apply innovative techniques
2. Transparent and supportive working culture
3. Platform to excel and grow
4. Leadership opportunity
5. Work / Life balance environment
6. 6 months is the probation period (after 3 months of compilation paid leaves will be allowed)
7. 12 national and festival leaves
8. 6 sick leaves
9. Total 15 paid leaves.
10. Shift timings: 7:00 AM to 4:30 PM (Monday to Friday)
11. a one year working period is compulsory.
Company Website
: https://www.intesols.com.au/ Currently 100+ employees are working with us.
Role & responsibilities:
Development of the websites in the PHP Laravel platform
experience in Shopify and/or WordPress is desirable
Customize the solution based on client requirements
Maintain expertise and knowledge of current and emerging technologies
Maintenance and support
Preferred candidate profile:
Minimum 2+ yrs Experience in Laravel is mandatory
Experience in PHP, MySQL, jQuery and JavaScript , API , Payment Gateway, Admin Panel, Ecommerce website is very important
Experience in Shopify / WordPress / Prestashop / Woocommerce development will be desirable
Experience in plugin, customization
Experience in verbal communication with international clients
Able to handle the team of developers with proper guidance
Leadership skill
Job Type: Full-time
Pay: ₹25,000.00 - ₹50,000.00 per month
Schedule:
Fixed shift
Monday to Friday
Morning shift
Education:
Bachelor's (Required)
Experience:
Laravel Developer: 2 years (Required)
verbal communication with international clients: 1 year (Required)
Work Location: In person"
PHP Laravel Developer,"Sola, Ahmedabad, Gujarat",Savitara Infotel,https://in.indeed.com/cmp/Savitara-Infotel?campaignid=mobvjcmp&from=mobviewjob&tk=1i50hb2h2h30m800&fromjk=7a108828e624bab6,"₹15,000.00 - ₹50,609.04 a month","Position: Php Laravel Developer
Experience: 2+ Years
Location: Ahmedabad
Key Responsibilities:
Develop and maintain web applications using Laravel and CodeIgniter frameworks.
Collaborate with cross-functional teams to define, design, and ship new features.
Write clean, well-documented, and efficient code that follows best practices.
Optimize applications for maximum speed and scalability.
Troubleshoot, test, and maintain the core product software to ensure strong optimization and functionality.
Integrate data storage solutions, including MySQL and other databases.
Stay up-to-date with the latest industry trends and technologies to ensure the continuous improvement of our applications.
Participate in code reviews and provide constructive feedback to peers.
Qualifications:
Experience:
2+ years of experience in PHP development, with strong expertise in both Laravel and CodeIgniter frameworks.
Education:
Bachelor’s degree in Computer Science, Information Technology, or a related field (or equivalent experience).
Technical Skills:
Proficient in PHP, MySQL, HTML5, CSS3, and JavaScript.
Strong understanding of MVC architecture and object-oriented programming.
Experience with RESTful API design and integration.
Familiarity with front-end frameworks like Vue.js, React, or Angular is a plus.
Knowledge of version control tools such as Git.
Understanding of Agile development methodologies.
Experience with third-party libraries and APIs.
Job Type: Full-time
Pay: ₹15,000.00 - ₹50,609.04 per month
Location Type:
In-person
Schedule:
Day shift
Education:
Bachelor's (Preferred)
Experience:
PHP: 2 years (Preferred)
total work: 2 years (Preferred)
software development: 2 years (Preferred)
License/Certification:
PHP (Preferred)
Work Location: In person"
Web Design & Developer,"Ahmedabad, Gujarat",Dial2web,https://in.indeed.com/cmp/Dial2web?campaignid=mobvjcmp&from=mobviewjob&tk=1i50hb3h3khf4800&fromjk=d3f0af9f6cab66e1,"₹15,000.00 - ₹50,609.04 a month","Dial2web is the quickest developing startup in the hyper-nearby commercial center in India. We enable clients to contract confided in experts for all their administration needs. Staffed with youthful, energetic individuals, we're all hustling to have any kind of effect in the lives of our clients, by taking into account their administration needs. Our center qualities incorporate Hustle, Basic and Re-envision!
We are searching for talented people to join our dynamic Back-End group of youthful experts. We are giving an awesome chance of working with our group in which you will get different help; proficient advancement from our master group to who have the energy for coding and innovation.
With Dial 2 Web innovation, we give financially savvy, on-time, and imaginative answers for SEO, statics; responsive web architectures and site advancements."
PHP (Laravel) Developer,"Ahmedabad, Gujarat",Wama Software,https://in.indeed.com/cmp/Wama-Software-1?campaignid=mobvjcmp&from=mobviewjob&tk=1i50hb4h6khf4800&fromjk=2e718d5848ce6490,Fresher,"Years of Experience:
Fresher to 6 Years
No. of Position:
4
Laravel Development: Design, develop, and maintain web applications using the Laravel framework, ensuring high performance, responsiveness, and security.
Database Management: Create and optimize database schemas, write efficient and well-documented SQL queries, and work with ORMs (Object-Relational Mapping) when necessary.
API Development: Build RESTful APIs and integrate third-party APIs into web applications as needed.
Code Review: Participate in code reviews to maintain code quality and ensure compliance with coding standards.
Bug Fixing: Identify and resolve software defects and issues in a timely manner.
Performance Optimization: Optimize application performance and scalability by implementing caching, code profiling, and other techniques.
Collaboration: Collaborate with front-end developers, UI/UX designers, and product managers to deliver high-quality, user-friendly solutions.
Version Control: Use version control systems (e.g., Git) to manage codebase and collaborate with team members.
Documentation: Create and maintain project documentation, including code comments and technical documentation.
Apply Now
Share"
PHP DEVELOPER,"Makarba, Ahmedabad, Gujarat",EMedStore,https://in.indeed.com/cmp/Emedstore-Pharma-IT-Company?campaignid=mobvjcmp&from=mobviewjob&tk=1i50hb5g8iaim800&fromjk=171296590fbe659f,Fresher,"Key Skills :-
Laravel, Codeigniter, AngularJS, NodeJS, MySQL / Mongo DB, Javascript, HTML, CSS.
Job Responsibility :-
1)Good knowledge of PHP, Core PHP
2)Good Knowledge of MVC
3)Good Knowledge of MySQL
4)JavaScript, jQuery, AJAX
5)Basic knowledge of HTML, CSS
6)Knowledge of API"
